Ensembl Gene ID	Human Ensembl Gene ID	dS	dN	% Identity	Human % Identity
FBgn0051076	ENSG00000148655			24	22
FBgn0039470	ENSG00000144837			14	21
FBgn0039470	ENSG00000163898			12	19
FBgn0039470	ENSG00000188992			12	17
FBgn0039471	ENSG00000144837			25	19
FBgn0039471	ENSG00000163898			24	18
FBgn0039471	ENSG00000188992			25	18
FBgn0039472	ENSG00000144837			26	19
FBgn0039472	ENSG00000163898			24	18
FBgn0039472	ENSG00000188992			23	16
FBgn0039473	ENSG00000144837			25	18
FBgn0039473	ENSG00000163898			24	18
FBgn0039473	ENSG00000188992			23	16
FBgn0039474	ENSG00000144837			25	19
FBgn0039474	ENSG00000163898			24	18
FBgn0039474	ENSG00000188992			24	17
FBgn0039475	ENSG00000144837			25	18
FBgn0039475	ENSG00000163898			24	18
FBgn0039475	ENSG00000188992			23	17
FBgn0039476	ENSG00000144837			26	19
FBgn0039476	ENSG00000163898			25	19
FBgn0039476	ENSG00000188992			24	17
FBgn0004842	ENSG00000123901			23	26
FBgn0004842	ENSG00000186867			20	21
FBgn0039486	ENSG00000167434			25	25
FBgn0039487	ENSG00000155465			40	41
FBgn0039487	ENSG00000103064			41	41
FBgn0027574	ENSG00000179119			29	25
FBgn0039488	ENSG00000101882			35	39
FBgn0039488	ENSG00000189134			31	36
FBgn0039489	ENSG00000171307			39	39
FBgn0039490	ENSG00000120051			23	23
FBgn0039490	ENSG00000135205			16	14
FBgn0039491	ENSG00000120051			18	18
FBgn0039491	ENSG00000135205			14	13
FBgn0039492	ENSG00000159733			27	30
FBgn0029155	ENSG00000151376			50	51
FBgn0029155	ENSG00000065833			50	54
FBgn0029155	ENSG00000082212			48	51
FBgn0039494	ENSG00000186452			22	21
FBgn0039494	ENSG00000100312			23	18
FBgn0039495	ENSG00000186452			20	22
FBgn0039495	ENSG00000100312			20	18
FBgn0003482	ENSG00000108384			29	21
FBgn0004197	ENSG00000101384			30	35
FBgn0004197	ENSG00000184916			31	35
FBgn0261995	ENSG00000183828			43	41
FBgn0261996	ENSG00000183828			32	35
FBgn0051064	ENSG00000204130			36	40
FBgn0051064	ENSG00000176783			35	36
FBgn0051064	ENSG00000018189			31	36
FBgn0051064	ENSG00000108309			11	18
FBgn0051064	ENSG00000105784			11	17
FBgn0005696	ENSG00000014138			28	28
FBgn0039498	ENSG00000198060			36	38
FBgn0039500	ENSG00000128591			41	4
FBgn0039500	ENSG00000196924			40	4
FBgn0039500	ENSG00000136068			40	4
FBgn0039501	ENSG00000213471			27	43
FBgn0039501	ENSG00000170703			32	26
FBgn0011289	ENSG00000242441			28	22
FBgn0011289	ENSG00000165417			31	30
FBgn0010441	ENSG00000198001			23	25
FBgn0010441	ENSG00000184216			23	16
FBgn0010441	ENSG00000090376			21	18
FBgn0010441	ENSG00000134070			23	19
FBgn0010328	ENSG00000146463			21	23
FBgn0010328	ENSG00000147130			19	23
FBgn0010328	ENSG00000121741			18	22
FBgn0010328	ENSG00000163867			10	13
FBgn0010328	ENSG00000132950			3	14
FBgn0010328	ENSG00000198218			10	21
FBgn0010328	ENSG00000197056			8	12
FBgn0002441	ENSG00000154655			12	29
FBgn0002441	ENSG00000260527			7	27
FBgn0002441	ENSG00000198945			13	24
FBgn0002441	ENSG00000185513			13	23
FBgn0039505	ENSG00000153130			44	37
FBgn0046247	ENSG00000109220			63	64
FBgn0046247	ENSG00000204116			61	46
FBgn0039509	ENSG00000108788			42	36
FBgn0015737	ENSG00000101474			21	29
FBgn0039518	ENSG00000197563			24	23
FBgn0039519	ENSG00000106258			29	30
FBgn0039519	ENSG00000160868			29	29
FBgn0039519	ENSG00000160870			29	29
FBgn0039519	ENSG00000059377			27	24
FBgn0039519	ENSG00000021461			28	28
FBgn0039522	ENSG00000114473			18	18
FBgn0039522	ENSG00000166578			11	14
FBgn0004387	ENSG00000089177			33	29
FBgn0039525	ENSG00000162241			33	34
FBgn0039525	ENSG00000145832			16	31
FBgn0039525	ENSG00000140107			29	28
FBgn0040080	ENSG00000121957			49	47
FBgn0040080	ENSG00000160360			46	44
FBgn0039528	ENSG00000107518			37	36
FBgn0039528	ENSG00000088812			38	35
FBgn0039530	ENSG00000130338			35	32
FBgn0051057	ENSG00000186868			24	11
FBgn0051057	ENSG00000078018			25	5
FBgn0051057	ENSG00000047849			20	6
FBgn0027494	ENSG00000124614			46	45
FBgn0039536	ENSG00000144406			29	29
FBgn0039537	ENSG00000119471			58	57
FBgn0003330	ENSG00000121481			43	55
FBgn0003330	ENSG00000204227			41	44
FBgn0263025	ENSG00000169087			21	17
FBgn0086346	ENSG00000170248			40	38
FBgn0045862	ENSG00000108349			21	23
FBgn0039543	ENSG00000005469			30	29
FBgn0039544	ENSG00000079313			26	21
FBgn0039544	ENSG00000223524			18	26
FBgn0039544	ENSG00000255940			18	26
FBgn0039544	ENSG00000205176			18	26
FBgn0005659	ENSG00000124664			26	40
FBgn0039553	ENSG00000187109			33	24
FBgn0039553	ENSG00000205531			30	22
FBgn0039553	ENSG00000186462			30	18
FBgn0039553	ENSG00000204118			5	12
FBgn0039553	ENSG00000186310			31	17
FBgn0039553	ENSG00000177432			5	8
FBgn0039555	ENSG00000175110			26	29
FBgn0039557	ENSG00000071859			60	63
FBgn0039557	ENSG00000145945			52	58
FBgn0039558	ENSG00000116752			45	55
FBgn0003279	ENSG00000174444			62	59
FBgn0027579	ENSG00000119927			25	23
FBgn0027579	ENSG00000186281			18	17
FBgn0039559	ENSG00000165671			23	12
FBgn0039559	ENSG00000109685			22	23
FBgn0039559	ENSG00000147548			22	22
FBgn0039561	ENSG00000155287			40	42
FBgn0039561	ENSG00000147454			41	46
FBgn0039562	ENSG00000166598			60	59
FBgn0039565	ENSG00000130349			34	27
FBgn0039566	ENSG00000108883			75	75
FBgn0085391	ENSG00000116001			20	41
FBgn0085391	ENSG00000151923			19	39
FBgn0085383	ENSG00000116001			30	41
FBgn0085383	ENSG00000151923			29	39
FBgn0002865	ENSG00000186860			12	38
FBgn0004171	ENSG00000186860			11	27
FBgn0039576	ENSG00000156467			56	56
FBgn0261618	ENSG00000155506			32	30
FBgn0261618	ENSG00000138709			29	31
FBgn0039580	ENSG00000198380			65	66
FBgn0039580	ENSG00000131459			66	66
FBgn0039581	ENSG00000138398			25	32
FBgn0039581	ENSG00000114857			26	17
FBgn0039585	ENSG00000103510			31	28
FBgn0013813	ENSG00000197653			44	49
FBgn0003137	ENSG00000187720			7	20
FBgn0003137	ENSG00000100767			11	24
FBgn0003137	ENSG00000215616			3	25
FBgn0003137	ENSG00000197859			7	20
FBgn0003137	ENSG00000143382			7	19
FBgn0003137	ENSG00000185761			4	26
FBgn0039588	ENSG00000085760			47	45
FBgn0000659	ENSG00000125798			29	32
FBgn0000659	ENSG00000129514			27	29
FBgn0000659	ENSG00000170608			23	33
FBgn0026400	ENSG00000109445			61	60
FBgn0001215	ENSG00000177733			32	37
FBgn0039589	ENSG00000047621			34	33
FBgn0039590	ENSG00000151458			26	38
FBgn0027655	ENSG00000197386			20	22
FBgn0039595	ENSG00000166573			30	31
FBgn0039595	ENSG00000182687			25	23
FBgn0039595	ENSG00000128310			26	25
FBgn0039595	ENSG00000116014			28	25
FBgn0039596	ENSG00000110328			20	19
FBgn0039596	ENSG00000182870			4	10
FBgn0039596	ENSG00000130035			20	18
FBgn0039596	ENSG00000185274			20	18
FBgn0039600	ENSG00000185246			26	39
FBgn0039601	ENSG00000122741			26	29
FBgn0015589	ENSG00000134982			21	18
FBgn0015589	ENSG00000258864			2	48
FBgn0015589	ENSG00000115266			20	21
FBgn0051048	ENSG00000088538			37	37
FBgn0051048	ENSG00000128512			35	36
FBgn0053203	ENSG00000162073			23	38
FBgn0259220	ENSG00000176444			47	55
FBgn0259220	ENSG00000179335			41	38
FBgn0259220	ENSG00000013441			40	44
FBgn0259220	ENSG00000113240			40	48
FBgn0039620	ENSG00000197601			32	33
FBgn0039620	ENSG00000064763			30	30
FBgn0039622	ENSG00000151247			39	27
FBgn0039622	ENSG00000175766			40	29
FBgn0039623	ENSG00000136021			44	39
FBgn0041780	ENSG00000101474			31	30
FBgn0027873	ENSG00000165934			55	47
FBgn0039626	ENSG00000164609			51	50
FBgn0003093	ENSG00000171132			57	43
FBgn0003093	ENSG00000027075			52	42
FBgn0039627	ENSG00000086189			69	67
FBgn0039628	ENSG00000186452			23	21
FBgn0039628	ENSG00000100312			22	17
FBgn0039629	ENSG00000186452			24	22
FBgn0039629	ENSG00000100312			23	17
FBgn0039630	ENSG00000186452			24	22
FBgn0039630	ENSG00000100312			26	19
FBgn0039631	ENSG00000187531			25	48
FBgn0039632	ENSG00000166266			60	65
FBgn0039634	ENSG00000177239			41	40
FBgn0039635	ENSG00000168291			42	32
FBgn0039636	ENSG00000126775			26	26
FBgn0005596	ENSG00000118900			18	16
FBgn0005596	ENSG00000157741			18	14
FBgn0039637	ENSG00000129353			31	35
FBgn0039637	ENSG00000204385			33	37
FBgn0039637	ENSG00000137968			31	34
FBgn0028671	ENSG00000033627			62	61
FBgn0028671	ENSG00000105929			53	53
FBgn0028671	ENSG00000110719			42	43
FBgn0028671	ENSG00000185344			46	45
FBgn0039640	ENSG00000166825			33	34
FBgn0039640	ENSG00000172901			26	26
FBgn0039641	ENSG00000205060			49	47
FBgn0014869	ENSG00000164708			64	65
FBgn0014869	ENSG00000171314			64	64
FBgn0014869	ENSG00000226784			62	62
FBgn0041588	ENSG00000143486			37	36
FBgn0041186	ENSG00000163950			20	21
FBgn0028692	ENSG00000173692			62	66
FBgn0039644	ENSG00000125257			38	39
FBgn0039645	ENSG00000125257			35	35
FBgn0014427	ENSG00000135069			62	61
FBgn0039650	ENSG00000184508			46	59
FBgn0039651	ENSG00000179091			47	49
FBgn0029176	ENSG00000254772			58	57
FBgn0029176	ENSG00000232856			28	58
FBgn0062442	ENSG00000122873			32	40
FBgn0062442	ENSG00000145354			47	46
FBgn0039654	ENSG00000112983			23	16
FBgn0039655	ENSG00000170890			11	27
FBgn0039655	ENSG00000158786			11	19
FBgn0039655	ENSG00000253117			10	8
FBgn0039655	ENSG00000258417			11	6
FBgn0039655	ENSG00000069764			11	24
FBgn0028476	ENSG00000162607			14	19
FBgn0003525	ENSG00000164045			27	25
FBgn0003525	ENSG00000101224			27	22
FBgn0003525	ENSG00000158402			24	24
FBgn0015622	ENSG00000127022			45	46
FBgn0015622	ENSG00000153132			43	43
FBgn0004369	ENSG00000144724			31	20
FBgn0004369	ENSG00000106278			31	12
FBgn0039663	ENSG00000115998			21	23
FBgn0039664	ENSG00000104047			32	35
FBgn0040623	ENSG00000114902			43	25
FBgn0039668	ENSG00000170881			38	27
FBgn0039669	ENSG00000115286			64	64
FBgn0000492	ENSG00000120149			18	35
FBgn0000492	ENSG00000163132			19	32
FBgn0086361	ENSG00000100614			53	43
FBgn0086361	ENSG00000138032			54	42
FBgn0086361	ENSG00000213889			39	33
FBgn0039673	ENSG00000123977			38	40
FBgn0039674	ENSG00000108528			57	57
FBgn0015129	ENSG00000170214			28	28
FBgn0015129	ENSG00000120907			27	30
FBgn0015129	ENSG00000171873			30	28
FBgn0025457	ENSG00000154473			60	59
FBgn0039680	ENSG00000010292			27	27
FBgn0039681	ENSG00000151117			32	34
FBgn0039681	ENSG00000180089			27	30
FBgn0013972	ENSG00000152402			36	33
FBgn0013972	ENSG00000164116			34	33
FBgn0039683	ENSG00000176399			24	24
FBgn0024841	ENSG00000166228			30	55
FBgn0024841	ENSG00000132570			27	39
FBgn0039687	ENSG00000110583			35	30
FBgn0039688	ENSG00000137845			20	41
FBgn0027583	ENSG00000109016			42	42
FBgn0027583	ENSG00000184544			31	32
FBgn0039689	ENSG00000137806			32	29
FBgn0039690	ENSG00000100522			38	46
FBgn0027518	ENSG00000127580			36	36
FBgn0039691	ENSG00000127054			68	68
FBgn0020235	ENSG00000165629			56	55
FBgn0260990	ENSG00000142186			44	47
FBgn0039694	ENSG00000196850			39	40
FBgn0262112	ENSG00000080511			18	19
FBgn0262112	ENSG00000108786			19	20
FBgn0262112	ENSG00000108785			10	23
FBgn0039696	ENSG00000140691			18	19
FBgn0019972	ENSG00000164305			30	37
FBgn0019972	ENSG00000165806			32	33
FBgn0039697	ENSG00000105379			65	47
FBgn0039698	ENSG00000162813			49	49
FBgn0002924	ENSG00000237649			30	31
FBgn0039702	ENSG00000151445			27	24
FBgn0039705	ENSG00000085978			40	29
FBgn0039705	ENSG00000168010			32	23
FBgn0039709	ENSG00000150275			13	12
FBgn0039710	ENSG00000139620			27	26
FBgn0039710	ENSG00000114933			17	8
FBgn0039713	ENSG00000142937			70	70
FBgn0039714	ENSG00000165915			44	42
FBgn0083969	ENSG00000131725			36	42
FBgn0003861	ENSG00000072315			28	37
FBgn0003861	ENSG00000133107			28	37
FBgn0003861	ENSG00000144935			20	33
FBgn0003357	ENSG00000168925			30	30
FBgn0003357	ENSG00000168928			29	29
FBgn0003357	ENSG00000141086			29	29
FBgn0003357	ENSG00000139610			27	28
FBgn0003356	ENSG00000168925			30	30
FBgn0003356	ENSG00000168928			29	29
FBgn0003356	ENSG00000141086			29	29
FBgn0003356	ENSG00000139610			27	28
FBgn0003358	ENSG00000168925			26	27
FBgn0003358	ENSG00000168928			25	26
FBgn0003358	ENSG00000141086			25	26
FBgn0003358	ENSG00000139610			24	26
FBgn0051202	ENSG00000198162			38	31
FBgn0051202	ENSG00000111885			37	30
FBgn0051202	ENSG00000117643			38	32
FBgn0051040	ENSG00000168434			28	27
FBgn0039726	ENSG00000111361			49	49
FBgn0039727	ENSG00000132549			30	4
FBgn0004622	ENSG00000115353			29	37
FBgn0004622	ENSG00000169836			31	35
FBgn0004622	ENSG00000075073			25	33
FBgn0039728	ENSG00000171236			8	33
FBgn0039728	ENSG00000178772			8	21
FBgn0039728	ENSG00000178732			8	19
FBgn0039728	ENSG00000172061			8	18
FBgn0000032	ENSG00000014257			29	32
FBgn0000032	ENSG00000134575			29	31
FBgn0000032	ENSG00000142513			26	28
FBgn0039731	ENSG00000156876			24	17
FBgn0039732	ENSG00000160799			43	39
FBgn0039734	ENSG00000151694			39	35
FBgn0039736	ENSG00000181045			40	39
FBgn0039738	ENSG00000168282			29	39
FBgn0039739	ENSG00000233927			78	72
FBgn0026597	ENSG00000103126			23	20
FBgn0026597	ENSG00000168646			21	18
FBgn0041102	ENSG00000054148			23	27
FBgn0001281	ENSG00000054148			25	28
FBgn0001280	ENSG00000054148			42	40
FBgn0002626	ENSG00000144713			72	72
FBgn0039741	ENSG00000122696			36	41
FBgn0039741	ENSG00000141437			37	41
FBgn0039741	ENSG00000189332			14	30
FBgn0039742	ENSG00000161326			29	33
FBgn0039742	ENSG00000167065			32	39
FBgn0039742	ENSG00000189037			29	35
FBgn0003479	ENSG00000051180			63	52
FBgn0260468	ENSG00000163528			39	40
FBgn0015542	ENSG00000116016			35	17
FBgn0015542	ENSG00000100644			36	19
FBgn0015542	ENSG00000124440			31	19
FBgn0086355	ENSG00000111669			46	56
FBgn0039747	ENSG00000128271			15	28
FBgn0039747	ENSG00000170425			13	30
FBgn0039747	ENSG00000163485			14	32
FBgn0039747	ENSG00000121933			8	17
FBgn0002773	ENSG00000111245			29	35
FBgn0002773	ENSG00000215375			34	39
FBgn0002773	ENSG00000106436			27	24
FBgn0002773	ENSG00000106631			28	33
FBgn0002773	ENSG00000180209			26	31
FBgn0039751	ENSG00000147471			49	45
FBgn0260860	ENSG00000170043			53	53
FBgn0039754	ENSG00000145284			31	43
FBgn0039754	ENSG00000099194			32	41
FBgn0039755	ENSG00000145284			23	23
FBgn0039755	ENSG00000099194			27	25
FBgn0039756	ENSG00000145284			35	45
FBgn0039756	ENSG00000099194			38	44
FBgn0039757	ENSG00000171863			71	71
FBgn0010113	ENSG00000112406			40	15
FBgn0039765	ENSG00000163319			41	41
FBgn0039767	ENSG00000185019			26	23
FBgn0039770	ENSG00000145708			23	25
FBgn0028646	ENSG00000115840			57	57
FBgn0028646	ENSG00000004864			57	58
FBgn0039773	ENSG00000124356			42	41
FBgn0039773	ENSG00000138134			41	39
FBgn0039774	ENSG00000188611			43	39
FBgn0039774	ENSG00000072444			38	43
FBgn0039774	ENSG00000204147			7	29
FBgn0039776	ENSG00000122884			46	47
FBgn0039776	ENSG00000072682			44	45
FBgn0039777	ENSG00000168925			30	30
FBgn0039777	ENSG00000168928			29	29
FBgn0039777	ENSG00000141086			28	28
FBgn0039777	ENSG00000139610			27	28
FBgn0039778	ENSG00000168925			30	30
FBgn0039778	ENSG00000168928			29	29
FBgn0039778	ENSG00000141086			28	28
FBgn0039778	ENSG00000139610			27	28
FBgn0039784	ENSG00000122884			28	29
FBgn0039784	ENSG00000072682			28	29
FBgn0027654	ENSG00000108176			37	34
FBgn0082582	ENSG00000138594			26	30
FBgn0082582	ENSG00000128872			28	32
FBgn0082582	ENSG00000163157			25	30
FBgn0082582	ENSG00000136842			30	34
FBgn0082582	ENSG00000163431			22	15
FBgn0082582	ENSG00000170807			21	16
FBgn0082582	ENSG00000163380			23	16
FBgn0039787	ENSG00000181045			31	35
FBgn0039788	ENSG00000087191			86	84
FBgn0039789	ENSG00000181045			34	36
FBgn0039790	ENSG00000161542			62	59
FBgn0039790	ENSG00000141127			66	65
FBgn0051019	ENSG00000186094			32	43
FBgn0039797	ENSG00000106682			20	37
FBgn0039800	ENSG00000119655			26	27
FBgn0039801	ENSG00000119655			25	26
FBgn0004606	ENSG00000148516			21	19
FBgn0004606	ENSG00000169554			22	19
FBgn0011739	ENSG00000150457			39	40
FBgn0011739	ENSG00000131023			39	38
FBgn0039802	ENSG00000116288			48	52
FBgn0027598	ENSG00000147010			17	22
FBgn0027598	ENSG00000198087			15	21
FBgn0027598	ENSG00000214193			13	16
FBgn0000416	ENSG00000197746			13	22
FBgn0000416	ENSG00000178597			11	19
FBgn0000416	ENSG00000168878			8	19
FBgn0015032	ENSG00000171954			30	30
FBgn0015032	ENSG00000186115			31	32
FBgn0015032	ENSG00000186529			31	32
FBgn0015032	ENSG00000171903			31	32
FBgn0015032	ENSG00000186526			31	32
FBgn0015032	ENSG00000186204			30	31
FBgn0015032	ENSG00000225607			10	27
FBgn0020912	ENSG00000164093			41	40
FBgn0020912	ENSG00000107859			38	40
FBgn0020912	ENSG00000069011			39	40
FBgn0062411	ENSG00000136867			17	29
FBgn0051008	ENSG00000106153			30	23
FBgn0051008	ENSG00000250479			31	25
FBgn0051007	ENSG00000106153			32	38
FBgn0051007	ENSG00000250479			31	38
FBgn0016123	ENSG00000162551			38	36
FBgn0016123	ENSG00000163295			39	37
FBgn0016123	ENSG00000163283			40	37
FBgn0016123	ENSG00000163286			40	37
FBgn0002413	ENSG00000213923			63	66
FBgn0002413	ENSG00000141551			63	66
FBgn0039818	ENSG00000144820			13	13
FBgn0039818	ENSG00000069122			14	8
FBgn0039818	ENSG00000153292			12	10
FBgn0039818	ENSG00000153294			11	13
FBgn0039818	ENSG00000164393			11	12
FBgn0039818	ENSG00000173567			12	9
FBgn0261395	ENSG00000041357			55	52
FBgn0039821	ENSG00000144820			15	14
FBgn0039821	ENSG00000069122			14	8
FBgn0039821	ENSG00000153292			13	11
FBgn0039821	ENSG00000153294			13	14
FBgn0039821	ENSG00000164393			12	12
FBgn0039821	ENSG00000173567			13	9
FBgn0013973	ENSG00000061918			47	60
FBgn0051004	ENSG00000099994			18	27
FBgn0039827	ENSG00000181192			47	47
FBgn0039828	ENSG00000117395			42	36
FBgn0039829	ENSG00000160818			25	24
FBgn0039830	ENSG00000159199			62	63
FBgn0039830	ENSG00000154518			62	61
FBgn0039830	ENSG00000135390			62	43
FBgn0039831	ENSG00000153814			20	51
FBgn0051005	ENSG00000148459			44	46
FBgn0039835	ENSG00000106591			28	29
FBgn0039836	ENSG00000103707			33	29
FBgn0039838	ENSG00000167434			28	27
FBgn0040628	ENSG00000167434			28	26
FBgn0040629	ENSG00000167434			25	24
FBgn0085376	ENSG00000129595			15	34
FBgn0046332	ENSG00000082701			49	57
FBgn0046332	ENSG00000105723			47	48
FBgn0051002	ENSG00000174607			22	21
FBgn0051002	ENSG00000168671			22	22
FBgn0051002	ENSG00000145626			21	21
FBgn0019990	ENSG00000128829			33	32
FBgn0039846	ENSG00000138035			55	54
FBgn0261988	ENSG00000198873			52	63
FBgn0261988	ENSG00000198055			48	59
FBgn0261988	ENSG00000125388			46	57
FBgn0039848	ENSG00000138131			34	16
FBgn0039848	ENSG00000115318			32	15
FBgn0039848	ENSG00000129038			24	15
FBgn0039848	ENSG00000113083			24	20
FBgn0039849	ENSG00000037757			59	59
FBgn0039850	ENSG00000066583			40	27
FBgn0028968	ENSG00000181789			60	60
FBgn0028968	ENSG00000158623			19	67
FBgn0043900	ENSG00000121335			3	7
FBgn0043900	ENSG00000251655			2	8
FBgn0043900	ENSG00000231887			4	17
FBgn0043900	ENSG00000230657			2	8
FBgn0043900	ENSG00000134551			4	17
FBgn0003268	ENSG00000184445			19	18
FBgn0039854	ENSG00000123130			33	33
FBgn0039855	ENSG00000123130			33	33
FBgn0039856	ENSG00000123130			29	31
FBgn0039857	ENSG00000089009			49	41
FBgn0039858	ENSG00000113328			16	31
FBgn0039858	ENSG00000138764			16	27
FBgn0039858	ENSG00000118816			11	17
FBgn0039858	ENSG00000205089			10	16
FBgn0011655	ENSG00000141646			52	66
FBgn0039859	ENSG00000109065			48	46
FBgn0039861	ENSG00000128191			36	30
FBgn0039862	ENSG00000183423			10	13
FBgn0039863	ENSG00000101040			18	26
FBgn0039864	ENSG00000137561			14	15
FBgn0039867	ENSG00000101138			55	54
FBgn0039868	ENSG00000048162			24	28
FBgn0000557	ENSG00000156508			85	85
FBgn0000557	ENSG00000101210			84	83
FBgn0039869	ENSG00000171530			42	43
FBgn0261479	ENSG00000129932			58	58
FBgn0039872	ENSG00000256870			28	29
FBgn0039872	ENSG00000105641			29	28
FBgn0039872	ENSG00000148942			27	28
FBgn0039872	ENSG00000138074			28	27
FBgn0017448	ENSG00000256870			28	29
FBgn0017448	ENSG00000105641			28	27
FBgn0017448	ENSG00000148942			28	28
FBgn0017448	ENSG00000138074			28	28
FBgn0039873	ENSG00000256870			32	31
FBgn0039873	ENSG00000105641			29	27
FBgn0039873	ENSG00000148942			29	28
FBgn0039873	ENSG00000138074			28	26
FBgn0003065	ENSG00000203782			19	11
FBgn0003065	ENSG00000161249			19	7
FBgn0039874	ENSG00000169919			38	40
FBgn0039875	ENSG00000162298			46	47
FBgn0039876	ENSG00000050130			41	41
FBgn0005632	ENSG00000124486			45	49
FBgn0005632	ENSG00000114374			44	48
FBgn0039877	ENSG00000078070			54	52
FBgn0027620	ENSG00000009954			12	12
FBgn0250755	ENSG00000139990			32	26
FBgn0039882	ENSG00000101276			33	34
FBgn0039882	ENSG00000132517			30	33
FBgn0039882	ENSG00000185803			30	33
FBgn0024891	ENSG00000066926			55	29
FBgn0039883	ENSG00000097096			14	22
FBgn0039883	ENSG00000105137			11	28
FBgn0011224	ENSG00000011304			50	55
FBgn0011224	ENSG00000117569			47	53
FBgn0011224	ENSG00000119314			48	52
FBgn0040206	ENSG00000137486			53	60
FBgn0040206	ENSG00000141480			51	59
FBgn0040206	ENSG00000120500			39	47
FBgn0040206	ENSG00000130561			40	47
FBgn0002780	ENSG00000115053			18	14
FBgn0261336	ENSG00000136286			36	5
FBgn0039955	ENSG00000185722			43	42
FBgn0067318	ENSG00000126768			63	49
FBgn0067318	ENSG00000134375			64	64
FBgn0086378	ENSG00000249915			47	53
FBgn0010247	ENSG00000143799			41	40
FBgn0086917	ENSG00000140465			22	24
FBgn0086917	ENSG00000140505			23	25
FBgn0086917	ENSG00000138061			21	22
FBgn0259821	ENSG00000166979			13	22
FBgn0027341	ENSG00000198380			62	64
FBgn0027341	ENSG00000131459			63	64
FBgn0025740	ENSG00000004399			22	23
FBgn0025740	ENSG00000136040			15	20
FBgn0017545	ENSG00000145425			61	38
FBgn0085432	ENSG00000148737			41	28
FBgn0085432	ENSG00000152284			37	26
FBgn0085432	ENSG00000138795			36	37
FBgn0085432	ENSG00000081059			31	33
FBgn0011747	ENSG00000145362			51	20
FBgn0011747	ENSG00000151150			50	18
FBgn0011747	ENSG00000029534			45	37
FBgn0052000	ENSG00000133657			30	16
FBgn0052000	ENSG00000127249			30	16
FBgn0052000	ENSG00000159363			24	14
FBgn0052000	ENSG00000187527			30	16
FBgn0039889	ENSG00000188042			37	59
FBgn0039889	ENSG00000175906			36	55
FBgn0039889	ENSG00000122644			39	61
FBgn0039890	ENSG00000101986			46	45
FBgn0039890	ENSG00000173208			48	48
FBgn0024811	ENSG00000099942			48	43
